# Continuous evolution trace log
global_time,t,p,v,a
143.677310,0.101110,4888.136196,39.432900,0.000000
143.778420,0.202220,4892.123257,39.432900,0.000000
143.879530,0.303330,4896.110317,39.432900,0.000000
143.980640,0.404440,4900.097378,39.432900,0.000000
144.081750,0.505550,4904.084438,39.432900,0.000000
144.182860,0.606660,4908.071499,39.432900,0.000000
144.283970,0.707770,4912.058559,39.432900,0.000000
144.385080,0.808880,4916.045620,39.432900,0.000000
144.486190,0.909990,4920.032680,39.432900,0.000000
144.587300,1.011100,4924.019741,39.432900,0.000000
global_time,t',p,v,a
144.587300,0.000000,4924.019741,39.432900,0.000000
144.688410,0.101110,4928.006801,39.432900,0.000000
144.789520,0.202220,4931.993862,39.432900,0.000000
144.890630,0.303330,4935.980923,39.432900,0.000000
144.991740,0.404440,4939.967983,39.432900,0.000000
145.092850,0.505550,4943.955044,39.432900,0.000000
145.193960,0.606660,4947.942104,39.432900,0.000000
145.295070,0.707770,4951.929165,39.432900,0.000000
145.396180,0.808880,4955.916225,39.432900,0.000000
145.497290,0.909990,4959.903286,39.432900,0.000000
145.598400,1.011100,4963.890346,39.432900,0.000000
global_time,t',p,v,a
145.598400,0.000000,4963.890346,39.432900,0.000000
145.699510,0.101110,4967.877407,39.432900,0.000000
145.800620,0.202220,4971.864467,39.432900,0.000000
145.901730,0.303330,4975.851528,39.432900,0.000000
146.002840,0.404440,4979.838588,39.432900,0.000000
146.103950,0.505550,4983.825649,39.432900,0.000000
146.205060,0.606660,4987.812709,39.432900,0.000000
146.306170,0.707770,4991.799770,39.432900,0.000000
146.407280,0.808880,4995.786830,39.432900,0.000000
146.508390,0.909990,4999.773891,39.432900,0.000000
146.609500,1.011100,5003.760951,39.432900,0.000000
global_time,t',p,v,a
146.609500,0.000000,5003.760951,39.432900,0.000000
146.710610,0.101110,5007.748012,39.432900,0.000000
146.811720,0.202220,5011.735072,39.432900,0.000000
146.912830,0.303330,5015.722133,39.432900,0.000000
147.013940,0.404440,5019.709193,39.432900,0.000000
147.115050,0.505550,5023.696254,39.432900,0.000000
147.216160,0.606660,5027.683314,39.432900,0.000000
147.317270,0.707770,5031.670375,39.432900,0.000000
147.418380,0.808880,5035.657435,39.432900,0.000000
147.519490,0.909990,5039.644496,39.432900,0.000000
147.620600,1.011100,5043.631557,39.432900,0.000000
global_time,t',p,v,a
147.620600,0.000000,5043.631557,39.432900,0.000000
147.721710,0.101110,5047.618617,39.432900,0.000000
147.822820,0.202220,5051.605678,39.432900,0.000000
147.923930,0.303330,5055.592738,39.432900,0.000000
148.025040,0.404440,5059.579799,39.432900,0.000000
148.126150,0.505550,5063.566859,39.432900,0.000000
148.227260,0.606660,5067.553920,39.432900,0.000000
148.328370,0.707770,5071.540980,39.432900,0.000000
148.429480,0.808880,5075.528041,39.432900,0.000000
148.530590,0.909990,5079.515101,39.432900,0.000000
148.631700,1.011100,5083.502162,39.432900,0.000000
global_time,t',p,v,a
148.631700,0.000000,5083.502162,39.432900,0.000000
148.732810,0.101110,5087.489222,39.432900,0.000000
148.833920,0.202220,5091.476283,39.432900,0.000000
148.935030,0.303330,5095.463343,39.432900,0.000000
149.036140,0.404440,5099.450404,39.432900,0.000000
149.137250,0.505550,5103.437464,39.432900,0.000000
149.238360,0.606660,5107.424525,39.432900,0.000000
149.339470,0.707770,5111.411585,39.432900,0.000000
149.440580,0.808880,5115.398646,39.432900,0.000000
149.541690,0.909990,5119.385706,39.432900,0.000000
149.642800,1.011100,5123.372767,39.432900,0.000000
global_time,t',p,v,a
149.642800,0.000000,5123.372767,39.432900,0.000000
149.743910,0.101110,5127.359827,39.432900,0.000000
149.845020,0.202220,5131.346888,39.432900,0.000000
149.946130,0.303330,5135.333948,39.432900,0.000000
150.047240,0.404440,5139.321009,39.432900,0.000000
150.148350,0.505550,5143.308070,39.432900,0.000000
150.249460,0.606660,5147.295130,39.432900,0.000000
150.350570,0.707770,5151.282191,39.432900,0.000000
150.451680,0.808880,5155.269251,39.432900,0.000000
150.552790,0.909990,5159.256312,39.432900,0.000000
150.653900,1.011100,5163.243372,39.432900,0.000000
global_time,t',p,v,a
150.653900,0.000000,5163.243372,39.432900,0.000000
150.755010,0.101110,5167.230433,39.432900,0.000000
150.856120,0.202220,5171.217493,39.432900,0.000000
150.957230,0.303330,5175.204554,39.432900,0.000000
151.058340,0.404440,5179.191614,39.432900,0.000000
151.159450,0.505550,5183.178675,39.432900,0.000000
151.260560,0.606660,5187.165735,39.432900,0.000000
151.361670,0.707770,5191.152796,39.432900,0.000000
151.462780,0.808880,5195.139856,39.432900,0.000000
151.563890,0.909990,5199.126917,39.432900,0.000000
151.665000,1.011100,5203.113977,39.432900,0.000000
global_time,t',p,v,a
151.665000,0.000000,5203.113977,39.432900,0.000000
151.766110,0.101110,5207.101038,39.432900,0.000000
151.867220,0.202220,5211.088098,39.432900,0.000000
151.968330,0.303330,5215.075159,39.432900,0.000000
152.069440,0.404440,5219.062219,39.432900,0.000000
152.170550,0.505550,5223.049280,39.432900,0.000000
152.271660,0.606660,5227.036340,39.432900,0.000000
152.372770,0.707770,5231.023401,39.432900,0.000000
152.473880,0.808880,5235.010461,39.432900,0.000000
152.574990,0.909990,5238.997522,39.432900,0.000000
152.676100,1.011100,5242.984582,39.432900,0.000000
global_time,t',p,v,a
152.676100,0.000000,5242.984582,39.432900,0.000000
152.777210,0.101110,5246.971643,39.432900,0.000000
152.878320,0.202220,5250.958704,39.432900,0.000000
152.979430,0.303330,5254.945764,39.432900,0.000000
153.080540,0.404440,5258.932825,39.432900,0.000000
153.181650,0.505550,5262.919885,39.432900,0.000000
153.282760,0.606660,5266.906946,39.432900,0.000000
153.383870,0.707770,5270.894006,39.432900,0.000000
153.484980,0.808880,5274.881067,39.432900,0.000000
153.586090,0.909990,5278.868127,39.432900,0.000000
153.687200,1.011100,5282.855188,39.432900,0.000000
global_time,t',p,v,a
153.687200,0.000000,5282.855188,39.432900,0.000000
153.788310,0.101110,5286.842248,39.432900,0.000000
153.889420,0.202220,5290.829309,39.432900,0.000000
153.990530,0.303330,5294.816369,39.432900,0.000000
154.091640,0.404440,5298.803430,39.432900,0.000000
154.192750,0.505550,5302.790490,39.432900,0.000000
154.293860,0.606660,5306.777551,39.432900,0.000000
154.394970,0.707770,5310.764611,39.432900,0.000000
154.496080,0.808880,5314.751672,39.432900,0.000000
154.597190,0.909990,5318.738732,39.432900,0.000000
154.698300,1.011100,5322.725793,39.432900,0.000000
global_time,t',p,v,a
154.698300,0.000000,5322.725793,39.432900,0.000000
154.799410,0.101110,5326.712853,39.432900,0.000000
154.900520,0.202220,5330.699914,39.432900,0.000000
155.001630,0.303330,5334.686974,39.432900,0.000000
155.102740,0.404440,5338.674035,39.432900,0.000000
155.203850,0.505550,5342.661095,39.432900,0.000000
155.304960,0.606660,5346.648156,39.432900,0.000000
155.406070,0.707770,5350.635216,39.432900,0.000000
155.507180,0.808880,5354.622277,39.432900,0.000000
155.608290,0.909990,5358.609338,39.432900,0.000000
155.709400,1.011100,5362.596398,39.432900,0.000000
global_time,t',p,v,a
155.709400,0.000000,5362.596398,39.432900,0.000000
155.810510,0.101110,5366.583459,39.432900,0.000000
155.911620,0.202220,5370.570519,39.432900,0.000000
156.012730,0.303330,5374.557580,39.432900,0.000000
156.113840,0.404440,5378.544640,39.432900,0.000000
156.214950,0.505550,5382.531701,39.432900,0.000000
156.316060,0.606660,5386.518761,39.432900,0.000000
156.417170,0.707770,5390.505822,39.432900,0.000000
156.518280,0.808880,5394.492882,39.432900,0.000000
156.619390,0.909990,5398.479943,39.432900,0.000000
156.720500,1.011100,5402.467003,39.432900,0.000000
global_time,t',p,v,a
156.720500,0.000000,5402.467003,39.432900,0.000000
156.821610,0.101110,5406.454064,39.432900,0.000000
156.922720,0.202220,5410.441124,39.432900,0.000000
157.023830,0.303330,5414.428185,39.432900,0.000000
157.124940,0.404440,5418.415245,39.432900,0.000000
157.226050,0.505550,5422.402306,39.432900,0.000000
157.327160,0.606660,5426.389366,39.432900,0.000000
157.428270,0.707770,5430.376427,39.432900,0.000000
157.529380,0.808880,5434.363487,39.432900,0.000000
157.630490,0.909990,5438.350548,39.432900,0.000000
157.731600,1.011100,5442.337608,39.432900,0.000000
global_time,t',p,v,a
157.731600,0.000000,5442.337608,39.432900,0.000000
157.832710,0.101110,5446.324669,39.432900,0.000000
157.933820,0.202220,5450.311729,39.432900,0.000000
158.034930,0.303330,5454.298790,39.432900,0.000000
158.136040,0.404440,5458.285851,39.432900,0.000000
158.237150,0.505550,5462.272911,39.432900,0.000000
158.338260,0.606660,5466.259972,39.432900,0.000000
158.439370,0.707770,5470.247032,39.432900,0.000000
158.540480,0.808880,5474.234093,39.432900,0.000000
158.641590,0.909990,5478.221153,39.432900,0.000000
158.742700,1.011100,5482.208214,39.432900,0.000000
global_time,t',p,v,a
158.742700,0.000000,5482.208214,39.432900,0.000000
158.843810,0.101110,5486.195274,39.432900,0.000000
158.944920,0.202220,5490.182335,39.432900,0.000000
159.046030,0.303330,5494.169395,39.432900,0.000000
159.147140,0.404440,5498.156456,39.432900,0.000000
159.248250,0.505550,5502.143516,39.432900,0.000000
159.349360,0.606660,5506.130577,39.432900,0.000000
159.450470,0.707770,5510.117637,39.432900,0.000000
159.551580,0.808880,5514.104698,39.432900,0.000000
159.652690,0.909990,5518.091758,39.432900,0.000000
159.753800,1.011100,5522.078819,39.432900,0.000000
global_time,t',p,v,a
159.753800,0.000000,5522.078819,39.432900,0.000000
159.854910,0.101110,5526.065879,39.432900,0.000000
159.956020,0.202220,5530.052940,39.432900,0.000000
160.057130,0.303330,5534.040000,39.432900,0.000000
160.158240,0.404440,5538.027061,39.432900,0.000000
160.259350,0.505550,5542.014121,39.432900,0.000000
160.360460,0.606660,5546.001182,39.432900,0.000000
160.461570,0.707770,5549.988242,39.432900,0.000000
160.562680,0.808880,5553.975303,39.432900,0.000000
160.663790,0.909990,5557.962363,39.432900,0.000000
160.764900,1.011100,5561.949424,39.432900,0.000000
global_time,t',p,v,a
160.764900,0.000000,5561.949424,39.432900,0.000000
160.866010,0.101110,5565.936485,39.432900,0.000000
160.967120,0.202220,5569.923545,39.432900,0.000000
161.068230,0.303330,5573.910606,39.432900,0.000000
161.169340,0.404440,5577.897666,39.432900,0.000000
161.270450,0.505550,5581.884727,39.432900,0.000000
161.371560,0.606660,5585.871787,39.432900,0.000000
161.472670,0.707770,5589.858848,39.432900,0.000000
161.573780,0.808880,5593.845908,39.432900,0.000000
161.674890,0.909990,5597.832969,39.432900,0.000000
161.776000,1.011100,5601.820029,39.432900,0.000000
global_time,t',p,v,a
161.776000,0.000000,5601.820029,39.432900,0.000000
161.877110,0.101110,5605.807090,39.432900,0.000000
161.978220,0.202220,5609.794150,39.432900,0.000000
162.079330,0.303330,5613.781211,39.432900,0.000000
162.180440,0.404440,5617.768271,39.432900,0.000000
162.281550,0.505550,5621.755332,39.432900,0.000000
162.382660,0.606660,5625.742392,39.432900,0.000000
162.483770,0.707770,5629.729453,39.432900,0.000000
162.584880,0.808880,5633.716513,39.432900,0.000000
162.685990,0.909990,5637.703574,39.432900,0.000000
162.787100,1.011100,5641.690634,39.432900,0.000000
global_time,t',p,v,a
162.787100,0.000000,5641.690634,39.432900,0.000000
162.888210,0.101110,5645.677695,39.432900,0.000000
162.989320,0.202220,5649.664755,39.432900,0.000000
163.090430,0.303330,5653.651816,39.432900,0.000000
163.191540,0.404440,5657.638876,39.432900,0.000000
163.292650,0.505550,5661.625937,39.432900,0.000000
163.393760,0.606660,5665.612997,39.432900,0.000000
163.494870,0.707770,5669.600058,39.432900,0.000000
163.595980,0.808880,5673.587119,39.432900,0.000000
163.697090,0.909990,5677.574179,39.432900,0.000000
163.798200,1.011100,5681.561240,39.432900,0.000000
global_time,t',p,v,a
163.798200,0.000000,5681.561240,39.432900,0.000000
163.899310,0.101110,5685.548300,39.432900,0.000000
164.000420,0.202220,5689.535361,39.432900,0.000000
164.101530,0.303330,5693.522421,39.432900,0.000000
164.202640,0.404440,5697.509482,39.432900,0.000000
164.303750,0.505550,5701.496542,39.432900,0.000000
164.404860,0.606660,5705.483603,39.432900,0.000000
164.505970,0.707770,5709.470663,39.432900,0.000000
164.607080,0.808880,5713.457724,39.432900,0.000000
164.708190,0.909990,5717.444784,39.432900,0.000000
164.809300,1.011100,5721.431845,39.432900,0.000000
global_time,t',p,v,a
164.809300,0.000000,5721.431845,39.432900,0.000000
164.910410,0.101110,5725.418905,39.432900,0.000000
165.011520,0.202220,5729.405966,39.432900,0.000000
165.112630,0.303330,5733.393026,39.432900,0.000000
165.213740,0.404440,5737.380087,39.432900,0.000000
165.314850,0.505550,5741.367147,39.432900,0.000000
165.415960,0.606660,5745.354208,39.432900,0.000000
165.517070,0.707770,5749.341268,39.432900,0.000000
165.618180,0.808880,5753.328329,39.432900,0.000000
165.719290,0.909990,5757.315389,39.432900,0.000000
165.820400,1.011100,5761.302450,39.432900,0.000000
global_time,t',p,v,a
165.820400,0.000000,5761.302450,39.432900,0.000000
165.921510,0.101110,5765.289510,39.432900,0.000000
166.022620,0.202220,5769.276571,39.432900,0.000000
166.123730,0.303330,5773.263632,39.432900,0.000000
166.224840,0.404440,5777.250692,39.432900,0.000000
166.325950,0.505550,5781.237753,39.432900,0.000000
166.427060,0.606660,5785.224813,39.432900,0.000000
166.528170,0.707770,5789.211874,39.432900,0.000000
166.629280,0.808880,5793.198934,39.432900,0.000000
166.730390,0.909990,5797.185995,39.432900,0.000000
166.831500,1.011100,5801.173055,39.432900,0.000000
global_time,t',p,v,a
166.831500,0.000000,5801.173055,39.432900,0.000000
166.932610,0.101110,5805.160116,39.432900,0.000000
167.033720,0.202220,5809.147176,39.432900,0.000000
167.134830,0.303330,5813.134237,39.432900,0.000000
167.235940,0.404440,5817.121297,39.432900,0.000000
167.337050,0.505550,5821.108358,39.432900,0.000000
167.438160,0.606660,5825.095418,39.432900,0.000000
167.539270,0.707770,5829.082479,39.432900,0.000000
167.640380,0.808880,5833.069539,39.432900,0.000000
167.741490,0.909990,5837.056600,39.432900,0.000000
167.842600,1.011100,5841.043660,39.432900,0.000000
global_time,t',p,v,a
167.842600,0.000000,5841.043660,39.432900,0.000000
167.943710,0.101110,5845.030721,39.432900,0.000000
168.044820,0.202220,5849.017781,39.432900,0.000000
168.145930,0.303330,5853.004842,39.432900,0.000000
168.247040,0.404440,5856.991902,39.432900,0.000000
168.348150,0.505550,5860.978963,39.432900,0.000000
168.449260,0.606660,5864.966023,39.432900,0.000000
168.550370,0.707770,5868.953084,39.432900,0.000000
168.651480,0.808880,5872.940144,39.432900,0.000000
168.752590,0.909990,5876.927205,39.432900,0.000000
168.853700,1.011100,5880.914266,39.432900,0.000000
global_time,t',p,v,a
168.853700,0.000000,5880.914266,39.432900,0.000000
168.954810,0.101110,5884.901326,39.432900,0.000000
169.055920,0.202220,5888.888387,39.432900,0.000000
169.157030,0.303330,5892.875447,39.432900,0.000000
169.258140,0.404440,5896.862508,39.432900,0.000000
169.359250,0.505550,5900.849568,39.432900,0.000000
169.460360,0.606660,5904.836629,39.432900,0.000000
169.561470,0.707770,5908.823689,39.432900,0.000000
169.662580,0.808880,5912.810750,39.432900,0.000000
169.763690,0.909990,5916.797810,39.432900,0.000000
169.864800,1.011100,5920.784871,39.432900,0.000000
global_time,t',p,v,a
169.864800,0.000000,5920.784871,39.432900,0.000000
169.965910,0.101110,5924.771931,39.432900,0.000000
170.067020,0.202220,5928.758992,39.432900,0.000000
170.168130,0.303330,5932.746052,39.432900,0.000000
170.269240,0.404440,5936.733113,39.432900,0.000000
170.370350,0.505550,5940.720173,39.432900,0.000000
170.471460,0.606660,5944.707234,39.432900,0.000000
170.572570,0.707770,5948.694294,39.432900,0.000000
170.673680,0.808880,5952.681355,39.432900,0.000000
170.774790,0.909990,5956.668415,39.432900,0.000000
170.875900,1.011100,5960.655476,39.432900,0.000000
global_time,t',p,v,a
170.875900,0.000000,5960.655476,39.432900,0.000000
170.977010,0.101110,5964.642536,39.432900,0.000000
171.078120,0.202220,5968.629597,39.432900,0.000000
171.179230,0.303330,5972.616657,39.432900,0.000000
171.280340,0.404440,5976.603718,39.432900,0.000000
171.381450,0.505550,5980.590779,39.432900,0.000000
171.482560,0.606660,5984.577839,39.432900,0.000000
171.583670,0.707770,5988.564900,39.432900,0.000000
171.684780,0.808880,5992.551960,39.432900,0.000000
171.785890,0.909990,5996.539021,39.432900,0.000000
171.887000,1.011100,6000.526081,39.432900,0.000000
global_time,t',p,v,a
171.887000,0.000000,6000.526081,39.432900,0.000000
171.988110,0.101110,6004.513142,39.432900,0.000000
172.089220,0.202220,6008.500202,39.432900,0.000000
172.190330,0.303330,6012.487263,39.432900,0.000000
172.291440,0.404440,6016.474323,39.432900,0.000000
172.392550,0.505550,6020.461384,39.432900,0.000000
172.493660,0.606660,6024.448444,39.432900,0.000000
172.594770,0.707770,6028.435505,39.432900,0.000000
172.695880,0.808880,6032.422565,39.432900,0.000000
172.796990,0.909990,6036.409626,39.432900,0.000000
172.898100,1.011100,6040.396686,39.432900,0.000000
global_time,t',p,v,a
172.898100,0.000000,6040.396686,39.432900,0.000000
172.999210,0.101110,6044.383747,39.432900,0.000000
173.100320,0.202220,6048.370807,39.432900,0.000000
173.201430,0.303330,6052.357868,39.432900,0.000000
173.302540,0.404440,6056.344928,39.432900,0.000000
173.403650,0.505550,6060.331989,39.432900,0.000000
173.504760,0.606660,6064.319049,39.432900,0.000000
173.605870,0.707770,6068.306110,39.432900,0.000000
173.706980,0.808880,6072.293170,39.432900,0.000000
173.808090,0.909990,6076.280231,39.432900,0.000000
173.909200,1.011100,6080.267291,39.432900,0.000000
global_time,t',p,v,a
173.909200,0.000000,6080.267291,39.432900,0.000000
174.010310,0.101110,6084.254352,39.432900,0.000000
174.111420,0.202220,6088.241413,39.432900,0.000000
174.212530,0.303330,6092.228473,39.432900,0.000000
174.313640,0.404440,6096.215534,39.432900,0.000000
174.414750,0.505550,6100.202594,39.432900,0.000000
174.515860,0.606660,6104.189655,39.432900,0.000000
174.616970,0.707770,6108.176715,39.432900,0.000000
174.718080,0.808880,6112.163776,39.432900,0.000000
174.819190,0.909990,6116.150836,39.432900,0.000000
174.920300,1.011100,6120.137897,39.432900,0.000000
global_time,t',p,v,a
174.920300,0.000000,6120.137897,39.432900,0.000000
175.021410,0.101110,6124.124957,39.432900,0.000000
175.122520,0.202220,6128.112018,39.432900,0.000000
175.223630,0.303330,6132.099078,39.432900,0.000000
175.324740,0.404440,6136.086139,39.432900,0.000000
175.425850,0.505550,6140.073199,39.432900,0.000000
175.526960,0.606660,6144.060260,39.432900,0.000000
175.628070,0.707770,6148.047320,39.432900,0.000000
175.729180,0.808880,6152.034381,39.432900,0.000000
175.830290,0.909990,6156.021441,39.432900,0.000000
175.931400,1.011100,6160.008502,39.432900,0.000000
global_time,t',p,v,a
175.931400,0.000000,6160.008502,39.432900,0.000000
176.032510,0.101110,6163.995562,39.432900,0.000000
176.133620,0.202220,6167.982623,39.432900,0.000000
176.234730,0.303330,6171.969683,39.432900,0.000000
176.335840,0.404440,6175.956744,39.432900,0.000000
176.436950,0.505550,6179.943804,39.432900,0.000000
176.538060,0.606660,6183.930865,39.432900,0.000000
176.639170,0.707770,6187.917925,39.432900,0.000000
176.740280,0.808880,6191.904986,39.432900,0.000000
176.841390,0.909990,6195.892047,39.432900,0.000000
176.942500,1.011100,6199.879107,39.432900,0.000000
global_time,t',p,v,a
176.942500,0.000000,6199.879107,39.432900,0.000000
177.043610,0.101110,6203.866168,39.432900,0.000000
177.144720,0.202220,6207.853228,39.432900,0.000000
177.245830,0.303330,6211.840289,39.432900,0.000000
177.346940,0.404440,6215.827349,39.432900,0.000000
177.448050,0.505550,6219.814410,39.432900,0.000000
177.549160,0.606660,6223.801470,39.432900,0.000000
177.650270,0.707770,6227.788531,39.432900,0.000000
177.751380,0.808880,6231.775591,39.432900,0.000000
177.852490,0.909990,6235.762652,39.432900,0.000000
177.953600,1.011100,6239.749712,39.432900,0.000000
global_time,t',p,v,a
177.953600,0.000000,6239.749712,39.432900,0.000000
178.054710,0.101110,6243.736773,39.432900,0.000000
178.155820,0.202220,6247.723833,39.432900,0.000000
178.256930,0.303330,6251.710894,39.432900,0.000000
178.358040,0.404440,6255.697954,39.432900,0.000000
178.459150,0.505550,6259.685015,39.432900,0.000000
178.560260,0.606660,6263.672075,39.432900,0.000000
178.661370,0.707770,6267.659136,39.432900,0.000000
178.762480,0.808880,6271.646196,39.432900,0.000000
178.863590,0.909990,6275.633257,39.432900,0.000000
178.964700,1.011100,6279.620317,39.432900,0.000000
global_time,t',p,v,a
178.964700,0.000000,6279.620317,39.432900,0.000000
179.065810,0.101110,6283.607378,39.432900,0.000000
179.166920,0.202220,6287.594438,39.432900,0.000000
179.268030,0.303330,6291.581499,39.432900,0.000000
179.369140,0.404440,6295.568560,39.432900,0.000000
179.470250,0.505550,6299.555620,39.432900,0.000000
179.571360,0.606660,6303.542681,39.432900,0.000000
179.672470,0.707770,6307.529741,39.432900,0.000000
179.773580,0.808880,6311.516802,39.432900,0.000000
179.874690,0.909990,6315.503862,39.432900,0.000000
179.975800,1.011100,6319.490923,39.432900,0.000000
global_time,t',p,v,a
179.975800,0.000000,6319.490923,39.432900,0.000000
180.076910,0.101110,6323.477983,39.432900,0.000000
180.178020,0.202220,6327.465044,39.432900,0.000000
180.279130,0.303330,6331.452104,39.432900,0.000000
180.380240,0.404440,6335.439165,39.432900,0.000000
180.481350,0.505550,6339.426225,39.432900,0.000000
180.582460,0.606660,6343.413286,39.432900,0.000000
180.683570,0.707770,6347.400346,39.432900,0.000000
180.784680,0.808880,6351.387407,39.432900,0.000000
180.885790,0.909990,6355.374467,39.432900,0.000000
180.986900,1.011100,6359.361528,39.432900,0.000000
global_time,t',p,v,a
180.986900,0.000000,6359.361528,39.432900,0.000000
181.088010,0.101110,6363.348588,39.432900,0.000000
181.189120,0.202220,6367.335649,39.432900,0.000000
181.290230,0.303330,6371.322709,39.432900,0.000000
181.391340,0.404440,6375.309770,39.432900,0.000000
181.492450,0.505550,6379.296830,39.432900,0.000000
181.593560,0.606660,6383.283891,39.432900,0.000000
181.694670,0.707770,6387.270951,39.432900,0.000000
181.795780,0.808880,6391.258012,39.432900,0.000000
181.896890,0.909990,6395.245072,39.432900,0.000000
181.998000,1.011100,6399.232133,39.432900,0.000000
global_time,t',p,v,a
181.998000,0.000000,6399.232133,39.432900,0.000000
182.099110,0.101110,6403.219194,39.432900,0.000000
182.200220,0.202220,6407.206254,39.432900,0.000000
182.301330,0.303330,6411.193315,39.432900,0.000000
182.402440,0.404440,6415.180375,39.432900,0.000000
182.503550,0.505550,6419.167436,39.432900,0.000000
182.604660,0.606660,6423.154496,39.432900,0.000000
182.705770,0.707770,6427.141557,39.432900,0.000000
182.806880,0.808880,6431.128617,39.432900,0.000000
182.907990,0.909990,6435.115678,39.432900,0.000000
183.009100,1.011100,6439.102738,39.432900,0.000000
global_time,t',p,v,a
183.009100,0.000000,6439.102738,39.432900,0.000000
183.110210,0.101110,6443.089799,39.432900,0.000000
183.211320,0.202220,6447.076859,39.432900,0.000000
183.312430,0.303330,6451.063920,39.432900,0.000000
183.413540,0.404440,6455.050980,39.432900,0.000000
183.514650,0.505550,6459.038041,39.432900,0.000000
183.615760,0.606660,6463.025101,39.432900,0.000000
183.716870,0.707770,6467.012162,39.432900,0.000000
183.817980,0.808880,6470.999222,39.432900,0.000000
183.919090,0.909990,6474.986283,39.432900,0.000000
184.020200,1.011100,6478.973343,39.432900,0.000000
global_time,t',p,v,a
184.020200,0.000000,6478.973343,39.432900,0.000000
184.121310,0.101110,6482.960404,39.432900,0.000000
184.222420,0.202220,6486.947464,39.432900,0.000000
184.323530,0.303330,6490.934525,39.432900,0.000000
184.424640,0.404440,6494.921585,39.432900,0.000000
184.525750,0.505550,6498.908646,39.432900,0.000000
184.626860,0.606660,6502.895706,39.432900,0.000000
184.727970,0.707770,6506.882767,39.432900,0.000000
184.829080,0.808880,6510.869828,39.432900,0.000000
184.930190,0.909990,6514.856888,39.432900,0.000000
185.031300,1.011100,6518.843949,39.432900,0.000000
global_time,t',p,v,a
185.031300,0.000000,6518.843949,39.432900,0.000000
185.132410,0.101110,6522.831009,39.432900,0.000000
185.233520,0.202220,6526.818070,39.432900,0.000000
185.334630,0.303330,6530.805130,39.432900,0.000000
185.435740,0.404440,6534.792191,39.432900,0.000000
185.536850,0.505550,6538.779251,39.432900,0.000000
185.637960,0.606660,6542.766312,39.432900,0.000000
185.739070,0.707770,6546.753372,39.432900,0.000000
185.840180,0.808880,6550.740433,39.432900,0.000000
185.941290,0.909990,6554.727493,39.432900,0.000000
186.042400,1.011100,6558.714554,39.432900,0.000000
global_time,t',p,v,a
186.042400,0.000000,6558.714554,39.432900,0.000000
186.143510,0.101110,6562.701614,39.432900,0.000000
186.244620,0.202220,6566.688675,39.432900,0.000000
186.345730,0.303330,6570.675735,39.432900,0.000000
186.446840,0.404440,6574.662796,39.432900,0.000000
186.547950,0.505550,6578.649856,39.432900,0.000000
186.649060,0.606660,6582.636917,39.432900,0.000000
186.750170,0.707770,6586.623977,39.432900,0.000000
186.851280,0.808880,6590.611038,39.432900,0.000000
186.952390,0.909990,6594.598098,39.432900,0.000000
187.053500,1.011100,6598.585159,39.432900,0.000000
global_time,t',p,v,a
187.053500,0.000000,6598.585159,39.432900,0.000000
187.154610,0.101110,6602.572219,39.432900,0.000000
187.255720,0.202220,6606.559280,39.432900,0.000000
187.356830,0.303330,6610.546341,39.432900,0.000000
187.457940,0.404440,6614.533401,39.432900,0.000000
187.559050,0.505550,6618.520462,39.432900,0.000000
187.660160,0.606660,6622.507522,39.432900,0.000000
187.761270,0.707770,6626.494583,39.432900,0.000000
187.862380,0.808880,6630.481643,39.432900,0.000000
187.963490,0.909990,6634.468704,39.432900,0.000000
188.064600,1.011100,6638.455764,39.432900,0.000000
global_time,t',p,v,a
188.064600,0.000000,6638.455764,39.432900,0.000000
188.165710,0.101110,6642.442825,39.432900,0.000000
188.266820,0.202220,6646.429885,39.432900,0.000000
188.367930,0.303330,6650.416946,39.432900,0.000000
188.469040,0.404440,6654.404006,39.432900,0.000000
188.570150,0.505550,6658.391067,39.432900,0.000000
188.671260,0.606660,6662.378127,39.432900,0.000000
188.772370,0.707770,6666.365188,39.432900,0.000000
188.873480,0.808880,6670.352248,39.432900,0.000000
188.974590,0.909990,6674.339309,39.432900,0.000000
189.075700,1.011100,6678.326369,39.432900,0.000000
global_time,t',p,v,a
189.075700,0.000000,6678.326369,39.432900,0.000000
189.176810,0.101110,6682.313430,39.432900,0.000000
189.277920,0.202220,6686.300490,39.432900,0.000000
189.379030,0.303330,6690.287551,39.432900,0.000000
189.480140,0.404440,6694.274611,39.432900,0.000000
189.581250,0.505550,6698.261672,39.432900,0.000000
189.682360,0.606660,6702.248732,39.432900,0.000000
189.783470,0.707770,6706.235793,39.432900,0.000000
189.884580,0.808880,6710.222853,39.432900,0.000000
189.985690,0.909990,6714.209914,39.432900,0.000000
190.086800,1.011100,6718.196975,39.432900,0.000000
global_time,t',p,v,a
190.086800,0.000000,6718.196975,39.432900,0.000000
190.187910,0.101110,6722.184035,39.432900,0.000000
190.289020,0.202220,6726.171096,39.432900,0.000000
190.390130,0.303330,6730.158156,39.432900,0.000000
190.491240,0.404440,6734.145217,39.432900,0.000000
190.592350,0.505550,6738.132277,39.432900,0.000000
190.693460,0.606660,6742.119338,39.432900,0.000000
190.794570,0.707770,6746.106398,39.432900,0.000000
190.895680,0.808880,6750.093459,39.432900,0.000000
190.996790,0.909990,6754.080519,39.432900,0.000000
191.097900,1.011100,6758.067580,39.432900,0.000000
